-0.098531736	-0.090339248
-0.071125294	0.040268149
0.009172933	-0.011851284
-0.02912589	0.208854085
-0.158129669	0.005099932
-0.058142854	0.094023621
0.041807853	0.018573181
0.050225946	0.054132663
0.12467805	0.120662241
-0.000720906	-0.105985003
0.004437177	-0.136226899
-0.04044376	0.006878913
-0.06175292	-0.060431635
0.044104579	-0.121131455
-0.061535188	-0.095662012
0.074702281	0.049940278
0.010646761	0.003835187
0.066625306	-0.114480324
-0.013075167	0.106800379
-0.06812948	0.139402679
-0.007779016	0.16828363
0.008154305	-0.097773248
-0.066821949	-0.038420525
0.090380919	-0.048086503
-0.086014163	-0.062965789
-0.03776829	-0.019021042
0.165117969	0.165101032
-0.026069013	-0.014313786
0.104848151	-0.131665586
-0.126310065	-0.014207116
-0.124265517	-0.012862765
0.130663136	-0.081510988
-0.001044327	0.183849463
-0.121237784	-0.021838186
0.09610821	-0.140410658
0.009639947	0.014261158
0.199299453	0.098124266
0.149914262	0.074943689
0.046713749	-0.175104811
0.044473713	0.067573853
-0.101243722	0.06918051
0.110001759	-0.047754505
-0.026949444	0.067436822
-0.049613073	0.061101284
0.187162612	-0.047059827
0.230653847	0.035465799
0.148164398	-0.000690153
0.110800759	-0.226128122
-0.007867722	0.029041246
-0.095604153	0.041653155
-0.115425318	-0.072623974
0.011357281	-0.063940854
-0.08202272	-0.090992134
-0.087532379	0.233488358
-0.15071295	0.046408873
-0.122606196	-0.065144536
-0.030796839	-0.013567975
-0.00025674	0.015099507
-0.006518509	-0.183971856
-0.158837496	0.039774105
-0.025430517	-0.022454897
0.006632488	0.157706169
-0.008573135	0.11484087
-0.040511841	-0.14276443
-0.137447558	-0.082404436
-0.071203475	0.14580342
0.052798853	-0.151802175
0.039475428	0.15193385
-0.167231382	0.056947304
-0.169277371	0.124774751
0.088719419	0.049751826
0.016794879	-0.118707276
0.047490743	0.116231064
0.155922021	-0.103668321
0.013981951	-0.014331309
-0.12525065	-0.058215395
-0.138718562	-0.057498103
-0.142027894	-0.01584215
-0.110944718	-0.09400608
0.168493556	0.150688945
0.091555899	0.20716959
-0.092691458	-0.059293891
0.166417482	0.000314201
-0.097497158	-0.028049565
0.052555055	-0.089317253
-0.133676253	0.048229015
-0.108753782	0.121700623
0.174973387	0.026359804
0.1883421	-0.005230592
-0.108005916	0.020866973
-0.100214749	-0.0305253
-0.012031005	0.01601031
0.051948268	-0.130701693
0.02698064	-0.100267418
0.014262963	-0.010031528
0.095254368	-0.171935715
0.030434683	-0.107690485
0.183484774	0.004200244
0.147123365	0.228113792
